vm_id,n_points,mean_cpu,cv,hurst,acf_1h,acf_24h,omega
235,7481,42.49510617067511,0.9972330634548388,0.9990938563887108,0.736816812404434,0.04916413339317683,0.4334763790666929
236,7478,43.64876993882911,0.9606749514040845,1.0100106430629443,0.7321631176342976,0.03156140466074099,0.4329368140654368
237,7477,43.40193717693969,0.9784350506394374,1.0099677987299551,0.7239437182918813,0.05789417933695192,0.4282134367975583
238,7475,45.30954386722531,0.9390923537733127,1.011296381609267,0.7553561073556047,0.0027911259593092555,0.4361596326726712
239,8615,47.9140413764993,0.9301452334487398,0.9863415719220174,0.7003464977356275,0.13486933327389444,0.4203188256211716
240,8615,47.410133949528905,0.9652373928699138,0.9866589297929687,0.7405083482306357,0.11949537033630028,0.43156037204991526
241,8618,49.69377898296876,0.958384083695077,0.9840633398115894,0.7145260958714487,0.08721573426876045,0.4163012251514875
242,8616,47.38602880768837,0.9946257728682737,0.9664639514729262,0.7225116902711773,0.10745389164202526,0.42587117511913597
243,8617,50.026621345126195,0.956713594571562,1.011516987410908,0.715248706959273,0.11376097860614182,0.4175223729256684
244,8615,48.01841277592112,0.9871212423445297,0.9678210346677489,0.7310771955467721,0.12140013415182492,0.42607708398440525
245,8619,57.88788211875141,0.778183350831931,1.0594229095158494,0.806045262992081,0.13113793576989236,0.45824897230328465
246,8612,49.36686186613614,0.9394544583193428,1.002289831416264,0.7013221646371306,0.040172334801371376,0.41012861875632767
247,8615,51.87914422848223,0.9241279710555411,0.9791536668083638,0.746486724116438,0.10742513080404022,0.43061589377995735
248,8619,47.11117149301756,0.9987067038067151,1.002586437961116,0.6808119119874931,0.07343204073359577,0.4035627600590689
249,8614,51.34964379638819,0.9398880054761326,0.9772409299309261,0.7089946186978587,0.11045732295282411,0.4181731864877536
250,8616,46.869701783196305,0.9924343055867847,0.9851544760270629,0.7004117467459491,0.06288936344708876,0.4091014107932993
251,8616,49.7209472119944,0.9568974175842178,0.9890559302962325,0.7143678118177365,0.12412631397862343,0.41984618612481717
252,8615,46.43085641091191,0.9842081694376931,0.9741418456263857,0.7140348856426062,0.09110214372372828,0.409663133797627
253,8617,49.7882627271604,0.9450942282099429,0.9988442825340258,0.7210005171608942,0.14012432019097057,0.4202712772950563
254,8613,47.691949342768964,0.9847784492135698,0.9685605287462091,0.7148927568306201,0.0621368168192342,0.4105969814910633
255,8617,49.825523814903455,0.9460018116764426,1.0259765798884772,0.7326239300078642,0.10563911551326423,0.42594668322208773
256,8617,47.00985995987301,0.9997741034287257,0.9933521357409729,0.7085009477694241,0.04730069344709169,0.4062614195255886
257,8615,50.563087981777045,0.8886661288142783,1.0141645543503555,0.787623287826608,0.11600140903560908,0.44089757065153656
258,8615,47.663381579567016,0.9919099354204904,0.9648142517592692,0.7145910441015005,0.048472747402213315,0.4090215713952029
259,8617,48.78218395661821,0.9686585721027404,1.0302410391106507,0.7671616036284132,0.10674784940542831,0.4306456309072464
260,8614,46.67787843211209,1.0021201249827987,1.010506201979961,0.7686653289284515,0.11418155385189153,0.42981455549494474
261,8614,48.42261880830164,0.9844205395991111,1.0090919296510128,0.7613406603544065,0.09996023606829657,0.42819464126898354
262,8612,47.81842151150348,0.9628837538851533,1.0249728904547626,0.7842889174753372,0.14189435188194813,0.4375312358434905
263,8617,49.0125537275575,0.9794541668303925,1.0145394803905265,0.7692371131601874,0.10254580719342954,0.4303194760562986
264,8616,47.98181572325461,0.9926425123177534,1.012817484536118,0.7623553044452857,0.12721967973893442,0.4278667263738145
265,8614,47.26846821049246,0.9822396020938511,1.015891746561608,0.7798687521743474,0.13732082943865387,0.43386257696903896
266,8614,47.344366312403444,0.9749289078216676,1.0197272581418542,0.783548699643542,0.12403265566626234,0.4420592982061293
267,8617,48.60011403624646,0.9815998902170688,1.017540228137851,0.7793133064976534,0.1432847913007044,0.43609194835531895
268,8618,47.26861011319848,0.9849260851486549,1.0308879311404908,0.7851909644024945,0.12715185583388483,0.4359793033077557
269,8619,47.29042876707448,1.004598329917089,1.034750157379435,0.7971684891231481,0.11624517079735343,0.44602923307710807
270,8619,46.806184370653135,1.033170646126294,1.0424786821443641,0.7798182753547102,0.11105590657652172,0.43638018990186
271,8620,45.661866547026065,1.0253786523590769,1.0348874900199623,0.793071752894624,0.13246702385435677,0.4464141008676922
272,8617,46.23582942626983,1.0336463240640799,1.0230924529806003,0.7985147736985835,0.14849627061425344,0.451502082480554
273,8615,44.85629897074616,1.0225854577705435,1.038775765349969,0.7995074821227308,0.1008257880763459,0.4467123747015589
274,8618,44.8377553805945,1.0545633731717043,1.0405047822069715,0.8033040147353873,0.10705397336415448,0.4580718323393178
275,8617,46.03975663112145,1.0370141917075408,1.0287424096664797,0.8069636978198156,0.09758152708364386,0.4581092141680332
276,8618,45.032706803523695,1.0567186935245614,1.0289705901406037,0.8135133340898851,0.09057166253059289,0.46398504438196375
277,8617,44.18940922871888,1.0736234162644909,1.041181642571213,0.8067930223178017,0.10109629408159772,0.4580248448345977
278,8617,38.538757612933665,1.1841404427998334,0.9656949934341272,0.665535660851838,-0.03935907712947885,0.3994054319381948
279,8617,44.6364132159892,1.0724582028679175,1.022315831205617,0.8149626404042503,0.09730699567874601,0.4647248925614713
280,8615,37.21688529621858,1.2039438831146936,0.9728897706251776,0.6690454011091066,-0.041619310912980344,0.40546219542073714
281,8614,43.86432184046315,1.0759879654624316,1.0499974906104779,0.812285823674987,0.10608917307733295,0.46081276042715713
282,8615,36.873959043310464,1.2446795866895293,0.983697127551947,0.6498446822886522,-0.03210348217209568,0.39910036873278043
283,8619,43.22258373793028,1.0777279981107728,1.0424769623077343,0.822485996464743,0.13961306875812796,0.46915223974717035
284,8612,36.58162401741637,1.2581279330876927,0.9896669850355937,0.6526502848919097,-0.02312479741892378,0.4005465466528888
