container_id,mae_naive,mae_ensemble,n_timesteps,skill,ens_wins,horizon,acf_24h,acf_quartile
c_51466,1.4970238,1.764124224403476,336,-0.1784209441436358,0,10min,0.421846702290188,Q3
c_51469,0.216,0.25620632719662023,250,-0.18614037292069224,0,10min,-0.089119751685989,Q1 (low)
c_51476,0.46706587,0.5407625109164169,334,-0.15778639538430125,0,10min,,
c_51478,1.3023256,1.5094474203092054,344,-0.1590399612460868,0,10min,0.0220552926706864,Q1 (low)
c_51483,0.61904764,0.6948769300245962,336,-0.1224934611746098,0,10min,0.7546291145230423,Q4 (high)
c_5150,1.5516224,1.7846372585262402,339,-0.1501749840481347,0,10min,0.0404386495853768,Q1 (low)
c_51525,0.5654762,0.6394447752585537,336,-0.13080762526612,0,10min,0.0817125928579064,Q2
c_51533,0.6005831,0.6774858469684618,343,-0.12804684897635407,0,10min,0.9513137747092604,Q4 (high)
c_51539,0.28947368,0.3199940568458272,342,-0.10543402054822147,0,10min,0.0194475752762524,Q1 (low)
c_5157,1.1524926,1.2638332785250388,341,-0.09660854397323826,0,10min,0.14760741149414,Q2
c_51585,1.1754386,1.2508196321658642,342,-0.06413009317406013,0,10min,0.3903109348676827,Q3
c_51590,0.0,0.012347267213348896,343,0.0,0,10min,,
c_51601,1.3440233,1.4662217442075491,343,-0.09091984718001757,0,10min,0.8168056531904951,Q4 (high)
c_51628,0.65102637,0.7245562339243972,341,-0.11294452787398924,0,10min,0.8682891244190546,Q4 (high)
c_51635,0.78698224,0.8650908898194899,338,-0.0992508442074212,0,10min,0.8980037437408634,Q4 (high)
c_51655,0.064327486,0.08735881165236883,342,-0.3580324255686946,0,10min,0.2074653040652706,Q2
c_51667,0.4822485,0.6758705827299286,338,-0.40149852588587726,0,10min,0.791920895744157,Q4 (high)
c_51668,0.25443786,0.3126215043328156,338,-0.2286752436566654,0,10min,-0.079947868701895,Q1 (low)
c_51675,3.8967552,4.4598830256022355,339,-0.14451197868987453,0,10min,0.1382081030913069,Q2
c_51699,1.2361516,1.361351510903446,343,-0.10128202502651591,0,10min,0.6169750582639424,Q3
c_51701,2.5072887,2.7164230666238827,343,-0.08341056724372954,0,10min,0.7907515517583827,Q4 (high)
c_51724,0.6334311,0.7143623203460966,341,-0.12776645523215005,0,10min,0.1313047093056982,Q2
c_51736,1.2785923,1.4133823273416666,341,-0.10542060527997224,0,10min,,
c_51739,0.84302324,0.8945774181661439,344,-0.061153922121128704,0,10min,0.8796769953565454,Q4 (high)
c_51769,1.0058479,1.1446972959868678,342,-0.1380421043897703,0,10min,0.8807353890707802,Q4 (high)
c_51778,1.4897959,1.647555318222427,343,-0.10589329218127964,0,10min,0.4869866752027638,Q3
c_51783,0.810241,0.9057445375418398,332,-0.11787055390817756,0,10min,,
c_51805,1.7084548,1.8635592671696477,343,-0.09078637347408035,0,10min,0.5657386470609918,Q3
c_51826,0.39067057,0.4375505699757883,343,-0.11999880742166763,0,10min,0.544626464780091,Q3
c_51871,0.3560831,0.3866824335158939,337,-0.0859331399483052,0,10min,0.0655061294053174,Q2
c_51895,0.2662722,0.3019185529331667,338,-0.13387190780465263,0,10min,,
c_51949,0.5899705,0.6642863568280095,339,-0.12596532213995712,0,10min,0.0293695881097455,Q1 (low)
c_51950,2.8508773,3.048810431730043,342,-0.06942885537990685,0,10min,-0.0407882675779711,Q1 (low)
c_52000,1.0352942,1.2026784802661017,340,-0.1616780130093569,0,10min,0.8271053710217218,Q4 (high)
c_52007,0.2359882,0.272251644976288,339,-0.1536663498847625,0,10min,0.0417375666076609,Q1 (low)
c_52021,0.6979472,0.788619341808252,341,-0.12991260250189987,0,10min,0.1867772465001406,Q2
c_5204,0.2882353,0.3349763840255787,340,-0.16216291409423075,0,10min,0.0632491734098085,Q2
c_52043,0.5542522,0.6474897461197521,341,-0.16822222377470517,0,10min,0.513293651599419,Q3
c_52050,1.1681416,1.2993108705630194,339,-0.11228884127022401,0,10min,0.7222068735616154,Q4 (high)
c_52054,0.6122449,0.6693693819854603,343,-0.09330331304859248,0,10min,0.5758885090094319,Q3
c_52076,1.1360947,1.280156793494376,338,-0.12680466291516826,0,10min,0.0333002246555624,Q1 (low)
c_52089,0.6920821,0.8251152598976286,341,-0.1922216330577967,0,10min,0.6674237890183897,Q3
c_52127,0.7346939,0.7893921468594093,343,-0.07445041144049012,0,10min,0.8829404767082477,Q4 (high)
c_52130,1.2594752,1.3677627986350673,343,-0.08597832238730264,0,10min,0.5856605551925826,Q3
c_52139,0.9178886,0.996993235369077,341,-0.08618110649687313,0,10min,0.8839042237549634,Q4 (high)
c_52141,0.34402332,0.405534555048816,343,-0.17879961878446074,0,10min,-0.026172976165366,Q1 (low)
c_52156,1.5414201,1.682438831592694,338,-0.09148624004536336,0,10min,0.0797266917944753,Q2
c_52157,0.0,0.012575630810222041,341,0.0,0,10min,,
c_52171,0.78197676,0.883871083089409,344,-0.1303035191601442,0,10min,0.6201680479370926,Q3
c_52177,0.58235294,0.6968344623556892,340,-0.19658444039368725,0,10min,0.6433151709793412,Q3
c_52182,0.0,0.015635378632630714,343,0.0,0,10min,-0.0122324159021405,Q1 (low)
c_52184,0.20648968,0.2474574282147901,339,-0.198400935006627,0,10min,-0.0088740855752567,Q1 (low)
c_52201,0.67164177,0.7638832784246791,335,-0.137337366328876,0,10min,0.2485144826977086,Q2
c_52213,0.76023394,0.842339065898602,342,-0.10799981824759029,0,10min,-0.0069231854881086,Q1 (low)
c_52252,0.76696163,0.8637135709220236,339,-0.12614964354640268,0,10min,0.8901564988058046,Q4 (high)
c_52258,0.38081396,0.4398645436787769,344,-0.15506413682400197,0,10min,0.0365983432293759,Q1 (low)
c_52281,1.1466275,1.292653192558664,341,-0.12735229307305754,0,10min,0.0918625142668547,Q2
c_52295,0.58064514,0.6400847801240512,341,-0.10236826528900045,0,10min,0.2319362032416406,Q2
c_52306,0.0,0.016770624135049896,342,0.0,0,10min,,
c_52366,0.9883041,1.1318841266533677,342,-0.1452792224442379,0,10min,0.4656610285138226,Q3
c_52375,0.0,0.012279976831285717,343,0.0,0,10min,,
c_52378,0.5614035,0.6206426481691428,342,-0.10551970881452197,0,10min,0.626269403847921,Q3
c_52398,0.6355685,0.6874821932760192,343,-0.08168072166322853,0,10min,,
c_52415,0.8862974,0.979739371473596,343,-0.10542958402566355,0,10min,0.69397334645528,Q3
c_52425,0.37058824,0.43013187644148654,340,-0.16067329322316326,0,10min,0.1085099992401208,Q2
c_52433,0.21176471,0.24478079580122916,340,-0.15590930106596657,0,10min,-0.007542640908763,Q1 (low)
c_52438,0.752907,0.8364917347200191,344,-0.11101604715796468,0,10min,0.4579693572128115,Q3
c_52446,1.081081,1.230951726016758,333,-0.1386303974662464,0,10min,0.9401919867403764,Q4 (high)
c_52473,0.41055718,0.5002309277746053,341,-0.21841962912708526,0,10min,,
c_52488,2.2046783,2.3982718431605954,342,-0.08781033785174795,0,10min,0.6056984969395284,Q3
c_52518,0.0,0.016652467166925113,342,0.0,0,10min,,
c_52526,0.49707603,0.6569149346693882,342,-0.3215582506799184,0,10min,0.3685467549022392,Q3
c_52536,0.0,0.013106551791465783,336,0.0,0,10min,,
c_52538,6.2470236,6.690697307456293,336,-0.07102161839817979,0,10min,0.3357916420810233,Q3
c_52541,0.37317786,0.41543044547308144,343,-0.11322373116041007,0,10min,0.1819352190288644,Q2
c_52568,0.8240469,0.9175474978582517,341,-0.11346512793889156,0,10min,0.2846409309676843,Q2
c_5259,0.8053097,0.9145839119616627,339,-0.1356921409567195,0,10min,,
c_52600,1.6183432,1.854557845975404,338,-0.14596076218039858,0,10min,0.4003593152776142,Q3
c_52602,0.15929204,0.20364207371581344,339,-0.27841962996056646,0,10min,-0.0520425044784507,Q1 (low)
c_52608,0.38123167,0.4250859493316323,341,-0.11503316139819923,0,10min,0.4405611277758634,Q3
c_52637,0.8048048,0.9815275172704708,333,-0.2195845687095271,0,10min,0.2789491827082395,Q2
c_52652,0.67551625,0.7452315191652332,339,-0.10320295277601471,0,10min,0.3355479023080137,Q3
c_5267,0.05263158,0.07778680158594138,342,-0.47794921912130645,0,10min,0.252822447602964,Q2
c_52672,1.0233918,1.1434853898663344,342,-0.11734854822637222,0,10min,0.0626389996957196,Q2
c_52682,0.34302327,0.37469961781285277,344,-0.09234460219051818,0,10min,0.1479744278728048,Q2
c_5269,3.9469028,4.2892222478155135,339,-0.0867311705934878,0,10min,0.0699068431545782,Q2
c_52704,0.7478006,0.7991266716825212,341,-0.0686360559976143,0,10min,0.065351814962809,Q2
c_52707,0.34985423,0.3998384158716783,343,-0.14287146067980586,0,10min,0.067579086797983,Q2
c_52730,0.6104651,0.7053940509462983,344,-0.1555026489545695,0,10min,0.207208750872267,Q2
c_52740,0.26239067,0.3128987046836189,343,-0.19249171822567343,0,10min,0.0444116930492099,Q1 (low)
c_52763,2.5449102,2.773478215842042,334,-0.08981378754619837,0,10min,0.6831418004797808,Q3
c_52764,0.40949556,0.476473084611405,337,-0.16356104549161918,0,10min,0.7230902822617027,Q4 (high)
c_52775,0.0,0.010512585549231596,344,0.0,0,10min,,
c_52780,0.7923977,0.8795276026667469,342,-0.1099573196623007,0,10min,0.0096997050034452,Q1 (low)
c_52800,1.1929824,1.3676081306331338,342,-0.14637742371583837,0,10min,0.8927496379379448,Q4 (high)
c_52812,0.6355685,0.7011473417615334,343,-0.10318139152786823,0,10min,0.2225601068304567,Q2
c_52823,1.8187134,1.9663709079623026,342,-0.08118787666795325,0,10min,0.8301561547792313,Q4 (high)
c_52831,0.35672516,0.40512189502495316,342,-0.13566954239709475,0,10min,0.1614200071158466,Q2
c_52833,0.27893174,0.32360049515339145,337,-0.16014225808917618,0,10min,-0.016795510241706,Q1 (low)
c_52834,0.35190615,0.4303831083229865,341,-0.22300535985038328,0,10min,0.097575721782074,Q2
c_52863,0.7134503,0.7888350451567915,342,-0.10566220409393749,0,10min,0.0003685227196491,Q1 (low)
c_52881,0.80473375,0.8944284332525014,338,-0.11145882683683034,0,10min,0.5230958430646144,Q3
c_52889,0.83431953,0.9567701750941529,338,-0.1467670820256891,0,10min,-0.0203839631716001,Q1 (low)
c_52894,0.87573963,0.9757072507094681,338,-0.11415221235519024,0,10min,0.8668688375873825,Q4 (high)
c_52895,1.4098837,1.5910512639878545,344,-0.12849820279279056,0,10min,,
c_52897,0.5204678,0.57333310695293,342,-0.1015726378524704,0,10min,0.211832784114758,Q2
c_5290,0.69970846,0.8615387876142112,343,-0.2312825050669508,0,10min,0.0476852135407575,Q1 (low)
c_52906,0.39117646,0.45178094013178866,340,-0.1549287439780886,0,10min,0.1715806277227114,Q2
c_5292,0.65497077,0.7247054701974985,342,-0.10646995071840869,0,10min,0.0126676557104823,Q1 (low)
c_52931,1.122807,1.2881658150606035,342,-0.14727267049050247,0,10min,,
c_5295,3.7366865,4.156314265991654,338,-0.11229944001105717,0,10min,0.0478768678077739,Q1 (low)
c_52952,2.7952523,3.151340131653418,337,-0.12739022003617312,0,10min,0.5310357414483511,Q3
c_52972,0.86549705,0.9922253126171834,342,-0.14642252051209145,0,10min,0.8564776608032886,Q4 (high)
c_52984,0.65294117,0.8353929988471328,340,-0.27943073681777436,0,10min,,
c_53005,0.19701493,0.23645449762064424,335,-0.2001856924454975,0,10min,0.0217759277562734,Q1 (low)
c_53010,0.46461537,0.6184629777500331,325,-0.33112895373198226,0,10min,0.4466474596462053,Q3
c_53027,0.0116959065,0.02502414118365271,342,-1.1395640552613124,0,10min,,
c_53031,0.21574344,0.29854266795282447,343,-0.38378562767729213,0,10min,0.1435180478914346,Q2
c_53039,1.0292398,1.1904051276077612,342,-0.15658679150166122,0,10min,0.6862922304660813,Q3
c_53042,0.39411765,0.447706267713866,340,-0.13597110884466332,0,10min,0.0168593805680597,Q1 (low)
c_53046,0.52567977,0.6202709574022846,331,-0.1799407095056827,0,10min,0.1220890522350876,Q2
c_53067,0.4457478,0.49382551819314013,341,-0.10785858339058596,0,10min,-0.0018661571701865,Q1 (low)
c_53070,0.33333334,0.38711983010609496,339,-0.161359455707076,0,10min,0.0525118359651911,Q2
c_53076,1.7810651,1.934409615686703,338,-0.08609708243930654,0,10min,0.7696449750142816,Q4 (high)
c_53103,0.728863,0.7884188972617209,343,-0.08171068681069275,0,10min,0.1087767554671709,Q2
c_53114,0.33633634,0.3847258104555958,333,-0.14387224803141868,0,10min,-0.0020588679204841,Q1 (low)
c_53117,1.8542274,2.0510266881600625,343,-0.10613545133684829,0,10min,,
c_53122,0.0,0.01091071656079775,338,0.0,0,10min,-0.0084162203519512,Q1 (low)
c_53127,0.99415207,1.0925311993798408,342,-0.09895782883389029,0,10min,0.0799248230593847,Q2
c_53135,0.9591837,1.0394261077207805,343,-0.08365698393324277,0,10min,0.7878212740205062,Q4 (high)
c_53136,0.8973607,0.9715334729928659,341,-0.0826566083771029,0,10min,-0.0041450044442985,Q1 (low)
c_53229,0.0,0.031085721057806177,339,0.0,0,10min,-0.0080571506298304,Q1 (low)
c_53243,0.28908554,0.36487020318517605,339,-0.2621530870248849,0,10min,-0.0230001390220464,Q1 (low)
c_53250,0.9647059,1.0332141726607778,340,-0.07101468883724096,0,10min,0.7519304722222552,Q4 (high)
c_53251,1.5497077,1.6879980250957527,342,-0.08923642717764779,0,10min,0.4255340945983238,Q3
c_53255,0.2882353,0.31851106206334207,340,-0.10503833019618641,0,10min,0.0101076316587369,Q1 (low)
c_53273,1.516035,1.690126544729227,343,-0.11483348899599802,0,10min,0.719239510603649,Q4 (high)
c_53279,0.4619883,0.5353658914422867,342,-0.1588299776070253,0,10min,0.492733682097221,Q3
c_53287,0.44117647,0.4812765099665865,340,-0.09089341392128747,0,10min,0.6401671010790216,Q3
c_53307,1.1260997,1.2620232889312826,341,-0.12070297376656763,0,10min,-0.0001779479438779,Q1 (low)
c_53334,0.60465115,0.6773711086277324,344,-0.12026762070786805,0,10min,0.3593532685653495,Q3
c_53356,0.63265306,0.7363022305559608,343,-0.16383256468875992,0,10min,0.4805218644175253,Q3
c_53364,0.15835777,0.20005831861259665,341,-0.2633312502379663,0,10min,0.0134169758664134,Q1 (low)
c_53368,1.8313954,1.9995976726246778,344,-0.09184378540508238,0,10min,0.137983028969168,Q2
c_5338,0.851312,0.93563864044403,343,-0.09905494176154538,0,10min,0.6244547553974155,Q3
c_53393,0.3888889,0.4535698571549751,342,-0.16632246996472555,0,10min,0.19504172538383,Q2
c_53398,2.9970675,3.4336019251523626,341,-0.14565387023911447,0,10min,0.3331067745810367,Q3
c_53412,3.3099415,3.7066167129290735,342,-0.11984356191153885,0,10min,0.495163796549922,Q3
c_53414,0.09912536,0.13157364919778058,343,-0.3273459516827677,0,10min,0.2220681690841043,Q2
c_53433,0.24489796,0.2876610441316877,343,-0.17461591853563066,0,10min,0.2290473054957005,Q2
c_53442,1.8299121,2.0042120729760824,341,-0.09525048209209644,0,10min,0.0523013079914343,Q2
c_53457,0.28279883,0.3232585015664127,343,-0.14306875083195925,0,10min,0.1880599680395808,Q2
c_53463,0.49411765,0.5716612059242259,340,-0.15693339212094992,0,10min,0.0288808231115607,Q1 (low)
c_53465,1.3644315,1.4451479665705402,343,-0.059157580362179094,0,10min,0.8051992094474236,Q4 (high)
c_53468,1.0350877,1.1457785894773633,342,-0.10693865294764919,0,10min,0.7609235651643619,Q4 (high)
c_5350,0.29239765,0.34642195373008206,342,-0.18476313330757219,0,10min,0.7652966827116937,Q4 (high)
c_53505,1.2397661,1.3477742273632733,342,-0.08711974349911554,0,10min,0.6214620878740539,Q3
c_53537,0.0,0.012033606873639295,342,0.0,0,10min,,
c_53569,0.0,0.01555585466051512,342,0.0,0,10min,,
c_5357,1.5218658,1.6665587566533204,343,-0.09507599663146082,0,10min,0.3693266604159131,Q3
c_53589,0.19533528,0.22143284055169113,343,-0.13360390482686194,0,10min,0.1160278241177242,Q2
c_53611,0.29325512,0.3298189678870295,341,-0.12468272440355653,0,10min,0.2353841229250771,Q2
c_53623,1.335277,1.5209979659046629,343,-0.13908800193298454,0,10min,0.0350445010619038,Q1 (low)
c_53636,2.1533923,2.333611342593977,339,-0.08369075455279787,0,10min,0.7423496758907593,Q4 (high)
c_53644,0.2514793,0.28676921302769526,338,-0.14032930523246417,0,10min,0.0047177993773483,Q1 (low)
c_53653,0.87172014,0.9122871157740187,343,-0.046536702461519815,0,10min,0.1899362429530309,Q2
c_53671,0.4385965,0.5017418259046064,342,-0.1439713739722637,0,10min,0.0860529563108395,Q2
c_53676,0.06508876,0.09263207243771646,338,-0.42316549871386305,0,10min,-0.0272042535405692,Q1 (low)
c_53690,0.65597665,0.7341391614248854,343,-0.11915440581087562,0,10min,0.6968016827154202,Q3
c_53699,0.5335277,0.6154392268453771,343,-0.1535282213251889,0,10min,0.7898738683381047,Q4 (high)
c_53705,0.17784257,0.20824659641368432,343,-0.17096032566147693,0,10min,-0.0512685076701285,Q1 (low)
c_53711,0.30994153,0.3622431415802279,342,-0.16874670301249953,0,10min,-0.0735893386930209,Q1 (low)
c_53733,0.31085044,0.34916041395022623,341,-0.12324245806106544,0,10min,-0.0344239990886442,Q1 (low)
c_53751,2.368421,2.6058527324009875,342,-0.10024891979953764,0,10min,0.8270393465355808,Q4 (high)
c_53752,0.6863905,0.7726479519121108,338,-0.1256681588168849,0,10min,0.8335841233665039,Q4 (high)
c_53755,0.38011697,0.43090916653865485,342,-0.13362254592029985,0,10min,0.2170097444944058,Q2
c_53798,0.2682216,0.3027699253096814,343,-0.1288052119921008,0,10min,0.1687277837299148,Q2
c_538,0.7732558,1.591739760289262,344,-1.058490487545068,0,10min,,
c_53801,1.6557864,1.832327625891087,337,-0.10662077629305161,0,10min,0.6268521476119248,Q3
c_5381,0.32944608,0.36910721932143864,343,-0.12038735532700344,0,10min,0.1087109876840075,Q2
c_53810,0.79881656,1.0510896631222566,338,-0.31580855169904287,0,10min,0.259828515585953,Q2
c_53821,0.30357143,0.3414493923171196,336,-0.12477445303479837,0,10min,-0.0083757283112464,Q1 (low)
c_53822,0.34502923,0.3913616693255285,342,-0.1342855322235082,0,10min,0.3239285770374571,Q3
c_53823,1.5307918,1.6828887179049645,341,-0.09935835979713821,0,10min,0.0080761544702046,Q1 (low)
c_53836,0.29032257,0.3303748056341086,341,-0.13795769776460065,0,10min,0.171836460831733,Q2
c_53838,0.84502923,0.9580407542682429,342,-0.1337368160964239,0,10min,0.8946911393080076,Q4 (high)
c_53846,0.49411765,0.5658992370917658,340,-0.14527226473019814,0,10min,0.1901233063515106,Q2
c_53860,0.24615385,0.3004138691661147,325,-0.22043134235072562,0,10min,0.0236186562198631,Q1 (low)
c_53868,0.0,0.022572570843572663,341,0.0,0,10min,,
c_53875,0.7,0.8193153099048254,340,-0.17045046265383168,0,10min,0.1192716380770411,Q2
c_53881,0.44837758,0.49683059211643615,339,-0.10806296944017107,0,10min,0.4692510093596203,Q3
c_53893,0.91495603,1.018561036955859,341,-0.11323495333464473,0,10min,0.8284625421945877,Q4 (high)
c_53935,0.38483965,0.42934440274324065,343,-0.11564491422715098,0,10min,0.9652419375944344,Q4 (high)
c_53957,1.0583091,1.167327004237614,343,-0.10301142479546406,0,10min,0.6337548893821413,Q3
c_53964,1.4927114,1.6517307008623856,343,-0.10653048766822319,0,10min,0.882949175573156,Q4 (high)
c_53979,0.35672516,0.39987756711757005,342,-0.12096823015527865,0,10min,-0.0722231772608289,Q1 (low)
c_53984,0.023391813,0.051348714184157165,342,-1.1951575150175209,0,10min,-0.094582846869401,Q1 (low)
c_53988,2.2756598,2.5981881699834997,341,-0.14172960759240677,0,10min,0.1875218997930975,Q2
c_53989,0.45882353,0.5288456448891853,340,-0.15261229679813043,0,10min,0.1433422001199721,Q2
c_54001,0.5906433,0.6470386517905126,342,-0.09548125976357845,0,10min,0.5837433335514556,Q3
c_54002,1.7581121,1.9422265599784383,339,-0.10472283870130418,0,10min,0.9079521490233178,Q4 (high)
c_54006,0.32748538,0.36248707911593786,342,-0.10688017976783883,0,10min,0.2039656837854902,Q2
c_54007,0.44642857,0.5180671827752354,336,-0.1604705004836365,0,10min,0.8681931338535036,Q4 (high)
c_54011,0.7755102,0.8488557564389387,343,-0.09457717678754832,0,10min,0.8141866653894487,Q4 (high)
c_54014,0.56304985,0.6352999522887832,341,-0.1283191871470535,0,10min,0.7510390467400467,Q4 (high)
c_54028,1.3982301,1.5724530898779552,339,-0.12460253648712512,0,10min,0.8618875615461757,Q4 (high)
c_54031,1.0766962,1.161057091449507,339,-0.0783516625465005,0,10min,-0.0251199191385573,Q1 (low)
c_54033,0.34131736,0.4078648768363427,334,-0.1949725676275254,0,10min,-0.0077726957312489,Q1 (low)
c_54047,0.19469027,0.22850651133248787,339,-0.17369249493694067,0,10min,0.3292165064290775,Q3
c_54059,0.0,0.015484088614810265,342,0.0,0,10min,,
c_54065,0.41982508,0.4665626598695492,343,-0.11132632462146053,0,10min,0.178530073006863,Q2
c_54083,0.3452381,0.39348366041910376,336,-0.13974579374751248,0,10min,0.4558855297280171,Q3
c_54089,0.8023256,0.8702932644584559,344,-0.08471331037514422,0,10min,0.8387556993269756,Q4 (high)
c_54097,0.29032257,0.32055488750213745,341,-0.10413353430199478,0,10min,,
c_54104,0.35672516,0.3988171016820761,342,-0.11799545008428015,0,10min,0.0538938635980038,Q2
c_54131,1.4058824,1.5103591096696352,340,-0.07431400677528159,0,10min,0.0248914889836892,Q1 (low)
c_54143,0.56973296,0.6274655408664427,337,-0.10133269526538602,0,10min,0.8534368201736484,Q4 (high)
c_54165,0.64117646,0.7164030145408681,340,-0.1173258171586695,0,10min,0.466213146517103,Q3
c_54174,0.41982508,0.4783837878603532,343,-0.13948359448650544,0,10min,0.4614230828840794,Q3
c_54187,0.4,0.4386412184431531,335,-0.0966030297672243,0,10min,0.0379970044126354,Q1 (low)
c_54188,0.34402332,0.3886822472992741,343,-0.12981367244899458,0,10min,0.3182626169907128,Q3
c_54192,0.29239765,0.33138591557644886,342,-0.13333988058464943,0,10min,-0.0553367015569626,Q1 (low)
c_54214,0.17492712,0.21412462754863962,343,-0.22407910865958974,0,10min,0.2545276644882018,Q2
c_54224,0.54227406,0.5985098381644695,343,-0.10370361532823281,0,10min,0.7214790973440208,Q4 (high)
c_54247,1.1637427,1.2326427102764725,342,-0.059205571026279866,0,10min,0.5391354315505794,Q3
c_54251,0.7755102,0.8644866680503058,343,-0.11473282628677703,0,10min,0.268521975694225,Q2
c_54253,1.3918129,1.5887450832060033,342,-0.14149327091670175,0,10min,0.7559116844319604,Q4 (high)
c_54254,0.36627907,0.422960756708085,344,-0.15475001555130458,0,10min,0.5676032080687635,Q3
c_54266,0.69970846,0.8275064070307105,343,-0.18264456163287232,0,10min,0.2920767176711889,Q2
c_54287,0.18128654,0.2412598620192661,342,-0.3308205739822109,0,10min,-0.0184419498428518,Q1 (low)
c_54296,0.0,0.020156087453526882,339,0.0,0,10min,,
c_54323,0.6814159,0.7520095058352542,339,-0.10359838791757219,0,10min,0.8989480797754683,Q4 (high)
c_54340,0.28279883,0.3248489498142627,343,-0.14869270714903465,0,10min,-0.0583064302105656,Q1 (low)
c_5435,0.728863,0.8072982036264451,343,-0.10761309417969843,0,10min,-0.0074040477805577,Q1 (low)
c_54354,1.8235294,2.0369632521295657,340,-0.11704439413990639,0,10min,0.8714375086150213,Q4 (high)
c_5439,2.0641398,2.232425271076588,343,-0.08152811383457334,0,10min,0.4760939016675129,Q3
c_54394,0.066066064,0.09654067669954206,333,-0.46127483523842583,0,10min,-0.0113712601530312,Q1 (low)
c_5442,0.0,0.022008725685923033,344,0.0,0,10min,0.1792046128584735,Q2
c_54473,0.27218935,0.30898690826494224,338,-0.13519103327405582,0,10min,0.6704907648480964,Q3
c_54524,0.5058824,0.5642797235455317,340,-0.11543659788352795,0,10min,0.0613071794818943,Q2
c_54535,1.4698795,1.6369968003291155,332,-0.11369455210373561,0,10min,0.847568918554902,Q4 (high)
c_54548,0.43529412,0.514307107469694,340,-0.18151631750250694,0,10min,0.0243920377307366,Q1 (low)
c_54570,1.0265486,1.1241037925177024,339,-0.09503219447628303,0,10min,0.8658515847990009,Q4 (high)
c_5462,0.0,0.01566911737916707,333,0.0,0,10min,,
c_54636,0.41055718,0.5342330361502803,341,-0.3012390510707359,0,10min,0.4013441672103468,Q3
c_54638,2.131579,2.2759985542147323,342,-0.06775242072157886,0,10min,0.8589361497105265,Q4 (high)
c_54660,1.4780059,1.5812508739174786,341,-0.06985424673346496,0,10min,0.156927310932287,Q2
c_54671,4.141593,4.538968448197231,339,-0.09594749429497491,0,10min,0.3010138692701545,Q2
c_54674,0.30409357,0.3455540287042039,342,-0.13634112438780777,0,10min,0.0335993245457648,Q1 (low)
c_54687,0.34502923,0.3842672175331899,342,-0.1137236462294729,0,10min,-0.0291428673859445,Q1 (low)
c_54699,0.5364432,0.6197025849235563,343,-0.1552063948081964,0,10min,0.227050241704589,Q2
c_54708,0.425656,0.49189395656976853,343,-0.15561384581996202,0,10min,0.458865007798843,Q3
c_54763,0.9382353,1.1147575880804892,340,-0.18814289805571094,0,10min,0.8009779342477601,Q4 (high)
c_54800,0.7751479,0.8837756836092784,338,-0.1401381163990011,0,10min,0.8558498028081197,Q4 (high)
c_54807,0.48235294,0.5406353210740352,340,-0.12082932173373277,0,10min,0.3330634376775622,Q3
c_54826,0.98542273,1.0843632784367725,343,-0.10040416659167614,0,10min,0.9027470364568956,Q4 (high)
c_54827,2.5210843,2.734874725022052,332,-0.08480097855769372,0,10min,0.1815041832448053,Q2
c_54854,0.31764707,0.3717280926671838,340,-0.17025506650165714,0,10min,0.5647494570295488,Q3
c_54869,0.6034985,0.662198797759403,343,-0.09726665020084602,0,10min,0.7967136234853268,Q4 (high)
c_54910,1.1345029,1.284344379761674,342,-0.13207678328277242,0,10min,0.402530519397665,Q3
c_54911,0.9677419,1.0703856534529643,341,-0.10606520819804172,0,10min,0.3094464316885776,Q2
c_54915,0.45614034,0.5456911416072984,342,-0.19632291753793982,0,10min,0.844846851699339,Q4 (high)
c_54925,0.35672516,0.4390362214003239,342,-0.23074084806683812,0,10min,0.8557358081064599,Q4 (high)
c_54965,1.6578171,1.8046119699215637,339,-0.08854706732068267,0,10min,,
c_54971,0.14705883,0.1787894400751593,340,-0.21576814178528342,0,10min,-0.0085529934994447,Q1 (low)
c_54973,0.32748538,0.37755437997638186,342,-0.152889258838186,0,10min,-0.0077380126697781,Q1 (low)
c_55012,1.1632048,1.3437527105098397,337,-0.15521593706494094,0,10min,0.838534073006108,Q4 (high)
c_55019,0.52395207,0.5806386521606057,334,-0.10819040298443516,0,10min,0.0576443945681264,Q2
c_55044,0.4385965,0.5067961750152036,342,-0.15549529005432597,0,10min,0.0040976253284616,Q1 (low)
c_55047,0.5147929,0.5675628606343524,338,-0.1025071237608161,0,10min,0.6720305238549603,Q3
c_55049,0.7256637,0.7983361017170525,339,-0.10014608419344613,0,10min,0.0098148031940588,Q1 (low)
c_55056,0.54385966,0.5996223993024924,342,-0.1025314850763256,0,10min,0.0002276549288342,Q1 (low)
c_55057,0.4071856,0.47957370953891476,334,-0.17777665251820712,0,10min,,
c_55069,0.4398827,0.4906624661387188,341,-0.1154393454507524,0,10min,0.870981367060891,Q4 (high)
c_55076,1.497076,1.5893301579741712,342,-0.06162287104960291,0,10min,0.5938262574813921,Q3
c_55080,0.7337278,0.847792656478439,338,-0.15545934299703013,0,10min,0.9520900570091516,Q4 (high)
c_55112,0.4606414,0.5258694305516521,343,-0.14160258859161065,0,10min,-0.0348331094679651,Q1 (low)
c_55120,2.0348837,2.2184526049484234,344,-0.0902109855200291,0,10min,0.2132360659787183,Q2
c_55121,1.5073314,1.681890259169746,341,-0.1158065778933338,0,10min,0.0080630903450399,Q1 (low)
