container_id,cv,hurst
c_1616,0.14147876308315085,0.8641223993183512
c_16186,13.038348415798861,0.47049567954458965
c_16201,0.5542058298775511,0.8635645204716508
c_16241,0.37046685765759707,0.7892108459790269
c_16242,0.3183915208473351,0.8400456185957843
c_16243,0.22844982204561534,0.7177036590803602
c_16247,0.3174722320452999,0.8160938867492766
c_16253,0.21979308213769858,0.742624987565443
c_16255,0.374579960636078,0.7911728770817975
c_16287,0.3189346601080512,0.7457235217894914
c_16301,0.37327667437294404,0.8064402807227007
c_16304,0.38206842182672757,0.6917757658348265
c_16324,0.2407769927241327,0.7051770436898988
c_1635,0.09981036734143102,0.6984336410861648
c_16351,0.40529917113039,0.8293859929046241
c_16352,0.2437956306455616,0.7110928808109908
c_16363,0.36458232820646896,0.6960020461337729
c_16384,0.3897857977748468,0.7552343007014336
c_16395,0.42590825694123924,0.8264532195441903
c_16406,0.09659064905839236,0.7577847152259044
c_16441,0.8922950752233105,0.8384079747329916
c_16467,0.47653789243069405,0.79762922206343
c_16474,0.6315238373579136,0.7252338141198441
c_16483,0.41089450912192615,0.8516774729477242
c_16484,0.44045718690001023,0.7698410005088893
c_16500,0.49026140049270917,0.6760963668291717
c_16504,0.30583692357779635,0.7946096546277872
c_16516,0.46015990853800615,0.6628894072571674
c_16538,0.35666144057322474,0.849487495147821
c_1655,0.3365979775654698,0.8234983158858984
c_16563,0.306309357539939,0.7443746214972362
c_16567,0.37207745468813364,0.8317260690424033
c_16570,0.3724905427538437,0.7231836616496741
c_16593,0.2874289898247369,0.7674818812018719
c_16607,0.34756759676018295,0.7534916863260748
c_16651,0.4486916982017979,0.8058762468260849
c_16662,0.46119539475928345,0.8164515179803906
c_16683,0.2850379350333252,0.7610630457378378
c_16685,0.3619557432190425,0.7023298475393829
c_16710,0.385941520427008,0.6745635121189023
c_16723,0.37143623630711364,0.7800575795174265
c_16737,0.4362988229365711,0.7157417737392511
c_16745,0.35657829739732205,0.7887072857847715
c_16750,0.2254039675736587,0.8516173978729448
c_16751,12.961423992168527,0.47080160447433644
c_16782,0.6082346109878599,0.7389883876855112
c_16783,0.3521669310889248,0.6707754082710974
c_16794,0.24414132517827694,0.714708069499694
c_16799,0.2636470985182297,0.7776166884645461
c_16802,0.22081128555832846,0.7355186696615528
c_16803,0.5331277750260203,0.8188476896848429
c_16831,18.57417562100671,0.4340063978438776
c_16834,0.4323920884540172,0.6708736381486411
c_16836,0.31375143856933396,0.7712396052845472
c_16862,0.5536252082345131,0.7216094730242751
c_16870,0.2777035470872377,0.8029423317842672
c_16912,0.5749358175332794,0.675961006769403
c_16917,0.2240720034139163,0.7730109473468746
c_16925,0.39332398412444497,0.6977799638903052
c_16937,4.3921946327928225,0.7086498922299219
c_16965,0.33627168863485407,0.7972518774470642
c_16968,0.656589500469386,0.7530656322264709
c_16974,0.303299290975417,0.7647288336196141
c_1698,0.2701106795061832,0.9005468821159675
c_16984,0.2450346118322352,0.7193914044972051
c_16988,0.4036005720270401,0.8017053955588096
c_17011,0.4383531726367096,0.7379027155019925
c_1702,0.24168208866736793,0.7805747302501952
c_17023,1.2399393714765472,0.8216617440155392
c_17028,0.37294774728799873,0.7885089799118778
c_17058,0.26159389292752283,0.7618041695452291
c_17066,0.26041859581002214,0.6736013399801952
c_17067,1.562537803839332,0.7494352430835486
c_1707,0.2646465649159949,0.8325988508074318
c_17077,0.3701344147075021,0.8073136957706701
c_17089,0.4320839913873936,0.8325880996441024
c_17114,0.2478531810934851,0.7172205585291922
c_17121,0.36728581835808294,0.8433718004733667
c_17124,0.18172055914474358,0.8250276913615382
c_17136,0.13917963980606982,0.6202461149438963
c_17155,0.147828050675759,0.7716009071513527
c_17156,0.975447489528023,0.7438625083488902
c_17188,0.28953772402380173,0.7760555867071901
c_17193,0.429056954408271,0.8302014573616401
c_17199,0.3067016586182921,0.7369806244434098
c_17208,0.38443667501302387,0.8210644910327058
c_17213,0.3305026340511078,0.8522481359821532
c_17248,0.21983460784813308,0.6651486692642784
c_17250,0.4695143495601579,0.7988588773049552
c_17273,0.3255949587153338,0.8633984152882077
c_17295,0.38624147586090884,0.6966536476122547
c_17297,0.13116540566002677,0.8255904574139352
c_17311,0.43782273619698225,0.7791951134414922
c_17312,0.397875402730155,0.8352790984119314
c_17316,0.8029479461759182,0.8336644201493553
c_17363,0.16318562093917405,0.6447727515061741
c_17365,0.30641561452095256,0.8333777002689258
c_17387,0.5101851442074843,0.7003525972230259
c_17397,0.4229469058185548,0.6947899708672192
c_1741,0.3394369936031599,0.8383787165096266
c_1742,0.20597056040853098,0.8334118823117334
c_17430,0.21075574841145622,0.7602998015745694
c_17432,0.2748587203973094,0.8297137574892912
c_17444,0.33479280739208017,0.8332395236254
c_17465,0.2213605758565278,0.8153512310693376
c_1747,0.20907270207305384,0.8211471158070828
c_17471,0.3670938319416548,0.6854620680023163
c_17474,0.38738153761336225,0.8977660923317359
c_17475,0.6515558423829236,0.7695501447421964
c_17511,0.08496242046369042,0.6692768188391367
c_17518,0.4417859025956927,0.7927474494693132
c_17520,0.4990272451652449,0.7397523466676519
c_17530,0.28588207630633006,0.653607050790132
c_17531,0.47957035490928335,0.7571100436966703
c_17558,0.34614140088408757,0.6038261355158758
c_1757,18.466185312619388,0.4340215544236183
c_17570,1.2210770850727808,0.7818819943438969
c_17591,0.25116432047184156,0.7946493638745793
c_17610,0.1630228878385902,0.8161194000934711
c_17625,0.6404379306135728,0.801053966309957
c_17632,0.6463934155153324,0.7811127217932162
c_17633,0.70541258527372,0.7256760295019133
c_17664,0.34293748431976717,0.804775029781555
c_1767,0.2954087889302708,0.6404369389165584
c_17679,0.136963315710545,0.7318746071584864
c_1768,0.16023701306795868,0.7595007319112793
c_17736,0.23903251985078047,0.770679897594508
c_17752,0.21893264579295407,0.8015830493739682
c_1777,1.5025790653353888,0.7998028827817565
c_17771,0.3534078740776426,0.8189818403611386
c_17791,0.37069267216974855,0.7852911873223409
c_17804,0.8482551014513189,0.8379246722272173
c_17812,0.16241233309684303,0.8575123545900547
c_17818,0.444261863870701,0.6914014995821656
c_17826,0.26595213998651024,0.7559868720098403
c_17847,0.3231510006662535,0.8199124364873054
c_17858,2.9958598835156884,0.6740391467841682
c_17899,0.41959282020748834,0.9235554645734136
c_17904,0.28705943824881,0.6094087443227225
c_17929,0.25857750891217246,0.696425810272649
c_17942,0.34433479865564676,0.7925796630190516
c_17970,0.3291351252539057,0.8113656441800886
c_17979,0.8661161032976493,0.6930973461603723
c_1798,0.359497700523651,0.7942446612749023
c_18004,0.33122777560974337,0.68311992590843
c_1801,0.1863430502932438,0.735657711506029
c_18014,0.3408499815221511,0.7668150123635367
c_18027,0.32773521376571546,0.6759333876669508
c_18030,0.2815047101583894,0.84699092326975
c_18057,0.978295740925466,0.8219673827765397
c_18091,0.2532165476899221,0.7410030496680021
c_18104,0.26783884827234544,0.7583816733103705
c_18123,0.36466479743026675,0.6823750250655305
c_18137,0.9488961138801696,0.7472372953596567
c_18138,0.3869331180929151,0.7887692191053768
c_18147,0.20688269550144442,0.7141199265985273
