container_id,dataset,n_test_points,mean,std,cv,DFA,LZC,SampEn,WPE,catch22_1,catch22_2,catch22_3,catch22_4,catch22_5,catch22_6,catch22_7,catch22_8,catch22_9,catch22_10,catch22_11,catch22_12,catch22_13,catch22_14,catch22_15,catch22_16,catch22_17,catch22_18,catch22_19,catch22_20,catch22_21,catch22_22
c_10175,alibaba,341,6.451612903225806,3.733988932980703,0.578768284612009,1.1323977847823676,0.6415082878434853,0.457469893098479,0.6688788328210645,-0.8427953144789072,-1.0166164566155498,3.630725684423611,18.0,0.3887152852730516,-0.013498951981234459,0.23823529411764705,27.0,0.007575757575757576,44.0,0.2124967246804523,13.0,0.06666666666666667,0.061583577712609916,-0.1055718475073314,0.7455775534694751,3.0,1.6885208706498247,0.5777777777777777,0.3333333333333333,0.29452431127406253,0.7954626727147281
c_10188,alibaba,344,23.238372093023255,11.023027362464443,0.47434593603799957,1.515910501785841,0.2449495568227354,0.17057918518886578,0.5739502430885829,-1.1992273841114747,-0.2933551396355256,30.787804275398596,99.0,1.20816722863355,0.005201372790854772,0.2099125364431487,58.0,0.05555555555555555,0.0,0.5167201096455335,40.0,0.02,-0.6598837209302326,-0.311046511627907,0.9796917600588331,4.0,1.2900793717029697,0.8666666666666667,0.8444444444444444,0.03681553890925782,0.2176593358067321
c_10203,alibaba,339,13.271386430678467,2.993125086397948,0.22553220811044772,1.2409685668264006,0.29752713143845466,0.4604864975752562,0.6148168914394005,0.4098726518799256,0.15966827795322414,26.825227396984992,25.0,0.6491165114563212,-0.06975220280280739,0.22485207100591717,55.0,0.04166666666666667,65.0,0.2350860378310148,24.0,0.013157894736842105,0.27138643067846613,-0.327433628318584,0.9114252488140322,3.0,1.4190672514248832,0.8666666666666667,0.7333333333333333,0.03681553890925782,0.43200513280164915
c_10214,alibaba,311,11.758842443729904,4.795802419466283,0.4078464731895034,1.4518589786778722,0.2928889983004393,0.19648735365879713,0.4777606989015201,0.46656457299088494,0.653926730781629,32.86048597484025,99.0,0.9881830258837186,0.0021246102684576947,0.15161290322580645,61.0,0.046296296296296294,0.0,0.8297985187990079,40.0,0.02,-0.8327974276527331,-0.2411575562700965,0.9821794601478926,2.0,1.2027590712901117,0.8409090909090909,0.8409090909090909,0.03681553890925782,0.2033768826242275
c_10215,alibaba,346,24.459537572254334,13.015767841465351,0.5321346653842622,1.2477381012095403,0.4144181499127871,0.3855654770166351,0.5977407449581116,-1.0479430978761735,-0.8638180188536237,5.523828682256466,9.0,0.633680117509692,-0.12038695332571571,0.21739130434782608,22.0,0.014994232987312575,10.0,0.1880956940751707,8.0,0.05,0.2832369942196531,-0.18497109826589597,0.8296036969353604,2.0,1.636635767698325,0.2,0.8444444444444444,0.196349540849375,0.6628193000794124
c_1024,alibaba,330,9.06060606060606,2.8576255659401535,0.31539011262884636,1.0990109825299395,0.5577548142830544,0.5007161005548915,0.596997580223362,1.3415236439069136,1.5336992882392773,4.5189499045919295,8.0,0.6539554241606544,-0.02489500970120581,0.23708206686930092,22.0,0.08000000000000002,8.0,0.25353818801991174,7.0,0.017543859649122806,0.42727272727272725,-0.406060606060606,0.7898179027301828,3.0,1.6082746380728348,0.8666666666666667,0.8666666666666667,0.18407769454628906,0.7130848416546588
c_10241,alibaba,344,10.44186046511628,4.364509752065958,0.41798200298181776,1.392336182438002,0.26944451250500895,0.3906338316430727,0.5625201131840178,-1.0848785955028624,0.2764072733515138,45.6246417134129,139.0,0.9571203489428821,-0.00132674233766215,0.21282798833819241,136.0,0.04166666666666667,0.0,0.6125159768712417,40.0,0.012195121951219513,0.4186046511627908,-0.3808139534883721,0.9670612057114282,3.0,1.3230415676506362,0.8666666666666667,0.7333333333333333,0.024543692606171875,0.2723397327387009
c_10249,alibaba,339,9.174041297935103,3.4103484555489314,0.37173894740549446,1.3177620787512951,0.3719089142980683,0.39276738245877085,0.5409751091425603,-0.6658219261700582,0.16863630961824316,8.989968159089507,23.0,0.41862736401069367,-0.10857001762750484,0.19822485207100593,43.0,0.020833333333333336,74.0,0.1526395218285667,22.0,0.023809523809523808,0.4247787610619469,-0.327433628318584,0.8943335682092264,3.0,1.4536492951100042,0.13333333333333333,0.6888888888888889,0.0981747704246875,0.5242483539287052
c_10256,alibaba,342,24.82456140350877,6.942848077519496,0.2796765656668631,1.1705124615784075,0.17229522691286925,0.1978170543644715,0.545188351515943,-0.1329726224327452,0.17624549671588707,42.51829430738159,92.0,0.8706651121705592,0.02155746994336039,0.19941348973607037,177.0,0.04000000000000001,0.0,0.18258772878445292,40.0,0.015384615384615385,0.22514619883040932,-0.39766081871345027,0.9541439106495235,3.0,1.2886184312399975,0.8444444444444444,0.8666666666666667,0.024543692606171875,0.29505398960781826
c_10260,alibaba,345,1.5391304347826087,0.9505478803520842,0.6175876058784727,1.2115368037188157,0.4398496983477669,0.15938611158471627,0.44981844130595966,0.06394342220371962,-0.25120630151461304,3.7551295493856878,19.0,0.21137498243771555,0.5257184076756402,0.11337209302325581,21.0,0.06365740740740741,53.0,0.12298502349900513,12.0,0.07142857142857142,0.14782608695652177,-0.06956521739130439,0.7384326827132957,3.0,0.9155762376681995,0.8444444444444444,0.8,0.22089323345554687,0.751767441308085
c_10261,alibaba,344,0.7877906976744186,0.40887224695749574,0.5190112655106219,1.1552479303942451,0.04898991136454708,0.08686452332903831,0.4181077484657304,0.27403691383382744,0.3961466267338749,5.181180143214345,9.0,0.1922672405962059,-0.04246650279291906,0.05539358600583091,137.0,0.33333333333333337,15.0,0.1800969684340876,8.0,0.023809523809523808,0.12790697674418605,-0.41860465116279066,0.800106260644809,2.0,0.0,0.8666666666666667,0.17777777777777778,0.196349540849375,0.7104080911479829
c_10264,alibaba,341,4.0498533724340176,1.2421631079336966,0.3067180447540844,1.2841006368893764,0.3207541439217427,0.22180167859074895,0.5004858871872591,0.6030173440683594,0.7637905374438954,29.52387902248641,58.0,0.8849783622742188,-0.012222554914458443,0.10882352941176471,41.0,0.14583333333333331,86.0,0.45262967829259904,34.0,0.013888888888888888,0.2111436950146628,-0.36363636363636365,0.9360934923579707,2.0,1.1959716131410034,0.8,0.8666666666666667,0.024543692606171875,0.37693212492271094
c_10267,alibaba,344,12.340116279069768,5.190332694042962,0.4206064656656723,1.1118593069747873,0.4164142465986502,0.34911874932670833,0.5957399566949574,0.4155306022471402,0.19428712142753224,35.494612944142546,9.0,0.6939238704579823,-0.002138262558386777,0.23323615160349853,99.0,0.046296296296296294,112.0,0.2810509950261747,8.0,0.017543859649122806,0.15116279069767447,-0.38372093023255816,0.9081239214612635,3.0,1.3956682124809092,0.8,0.5555555555555556,0.03681553890925782,0.447147435428195
c_10318,alibaba,345,6.394202898550724,2.544894522911553,0.39800027670194277,1.05448194557711,0.6353384531689966,0.4689287517996204,0.632903500923468,0.6300725456326164,0.8654967639466085,3.3805454806117594,6.0,0.28920573371948954,-0.09798856924962714,0.22674418604651161,35.0,0.04000000000000001,10.0,0.14043086067259308,5.0,0.014925373134328358,0.21449275362318843,-0.23478260869565215,0.7171810873254263,2.0,1.6774416902109959,0.13333333333333333,0.8666666666666667,0.30679615757714845,0.8063757355510611
c_10326,alibaba,343,1.3556851311953353,0.5978738178109295,0.4410123000196749,1.0943877565690552,0.5892989923852696,0.18051055484562198,0.5732460518153627,-0.2600181085949836,-0.42703348546404607,3.0652948684507937,9.0,0.15397280516095846,0.14984282515978892,0.13157894736842105,13.0,0.07225300092336104,35.0,0.13255969629276426,9.0,0.1111111111111111,0.03498542274052485,-0.014577259475218707,0.6801837074827016,2.0,0.9671056181056275,0.24444444444444444,0.4888888888888889,0.3313398501833203,0.8433836016385564
c_10335,alibaba,345,12.504347826086956,9.365716617700699,0.7489968087869127,1.495061283675577,0.24436094352653717,0.281008838659034,0.6621340706611677,-0.8747273884758828,-1.0506463306733378,25.90865550025382,41.0,0.9286997474438536,0.0028502047612258847,0.23546511627906977,57.0,0.04166666666666667,74.0,0.6518670078717889,40.0,0.012658227848101266,0.35942028985507246,-0.34782608695652173,0.9709206771457841,3.0,1.3533103394651387,0.8666666666666667,0.7333333333333333,0.024543692606171875,0.26615530165166573
c_10351,alibaba,344,1.3895348837209303,0.6942503183989759,0.4996278442034471,1.149412438384869,0.46540415796319723,0.12559403438185757,0.573202571507483,-0.12877869656586555,-0.34452482457880895,3.7314894357728194,10.0,0.2644703798837191,0.26024499627061026,0.10787172011661808,29.0,0.08616780045351476,18.0,0.1393673759657861,7.0,0.125,0.28779069767441867,-0.12209302325581395,0.7412735487833407,3.0,0.8696039447206576,0.13333333333333333,0.8444444444444444,0.29452431127406253,0.7963288630673974
c_10355,alibaba,339,18.392330383480825,8.878534662609226,0.48273027275453534,1.5716912753091494,0.223145348578841,0.18358818140914757,0.48253921653639653,1.2267305518622833,-1.3543401218040925,49.36194362191395,123.0,1.15019234062411,0.001178400587914702,0.1804733727810651,164.0,0.0625,0.0,1.1301997202904261,40.0,0.012987012987012988,0.3303834808259587,-0.3657817109144543,0.9884632697982161,2.0,1.1662512581834124,0.8666666666666667,0.8666666666666667,0.024543692606171875,0.15589445473903601
c_10412,alibaba,346,19.1878612716763,9.628172327199868,0.5017845496627736,1.3273640005207454,0.2925304587619673,0.3135506885517683,0.4923633600475857,0.7583541465393442,0.514631713119921,39.81749817428028,17.0,0.7961147470459911,0.0176901106669295,0.21739130434782608,138.0,0.04000000000000001,20.0,0.27016668507713637,14.0,0.029411764705882353,0.41329479768786137,-0.34104046242774566,0.9527839765517911,3.0,1.3233469748098194,0.8666666666666667,0.5777777777777777,0.024543692606171875,0.3764447042914935
c_10415,alibaba,345,4.220289855072464,0.7004304494628724,0.16596737985212293,1.3524055908197532,0.342105320937152,0.07876028891089737,0.5147364859361028,-0.028925681574244244,-0.3140502570917968,5.081516849610983,21.0,0.27151647526969785,0.0,0.08139534883720931,20.0,0.12001387443635102,33.0,0.1511096135587099,10.0,0.09090909090909091,0.4144927536231884,-0.5507246376811594,0.842843668795131,2.0,0.6056391864497475,0.4666666666666667,0.13333333333333333,0.18407769454628906,0.6586063178455591
c_10417,alibaba,345,4.246376811594203,1.0741467405954659,0.2529560583654851,1.169896384632791,0.6109023588163429,0.4291128122600977,0.6179769552425937,0.23577351422716647,0.0033681930603878807,3.294792435904202,10.0,0.32803561370842016,-0.12611115221254118,0.20348837209302326,20.0,0.07481521543176492,45.0,0.15175811780101695,6.0,0.125,-0.09275362318840574,0.3999999999999999,0.7264203698466587,3.0,0.9935526962098991,0.37777777777777777,0.15555555555555556,0.30679615757714845,0.8105096314747686
c_10429,alibaba,344,7.104651162790698,1.7017711004458271,0.23952915652756324,1.066291751449195,0.7348486704682061,0.4390453566874915,0.6442161076831873,-0.8242048724283401,-0.6188359431229342,3.0621194596564743,9.0,0.3064794480436457,0.09129303847855591,0.22448979591836735,27.0,0.02317554240631164,26.0,0.133317545664891,8.0,0.07692307692307693,-0.2325581395348837,0.03197674418604657,0.6847357140479534,3.0,1.5879686660701087,0.2222222222222222,0.8666666666666667,0.3313398501833203,0.8356771816299787
c_10435,alibaba,340,2.4176470588235293,0.7834578663678745,0.324057998254352,1.1717242689794243,0.5194035578202698,0.20100076931917274,0.44569822617001476,-0.27739430958192046,-0.5322971886571988,4.675360295248693,14.0,0.30317859300020145,-0.073285116595294,0.11799410029498525,25.0,0.07407407407407407,28.0,0.16807846034534202,13.0,0.0392156862745098,0.32647058823529407,-0.12058823529411766,0.7589858346364805,2.0,0.9397207468585802,0.2222222222222222,0.7777777777777778,0.20862138715246095,0.7336479569286526
c_10439,alibaba,343,8.580174927113703,2.972931914398854,0.34648849698906115,1.3583932503351566,0.2946494961926348,0.3872173028556295,0.5424370386676302,0.14100983417936852,0.34253638886071625,34.9929971691164,57.0,0.9050859988531268,0.009639094455845097,0.19298245614035087,134.0,0.08333333333333334,0.0,0.6048095009053991,40.0,0.0125,0.2886297376093294,-0.27696793002915454,0.9682412001060898,3.0,1.2687318942358619,0.8666666666666667,0.7111111111111111,0.024543692606171875,0.26713979016992395
c_10441,alibaba,341,14.30791788856305,4.262180620451408,0.29788964779133636,1.3428136298924673,0.3701009352943185,0.47995841197303135,0.5664485857638832,0.3964166189685112,0.1621392063718694,37.13569881212977,92.0,0.8457214698297042,-0.010097726445636432,0.2235294117647059,162.0,0.08000000000000002,0.0,0.4295821503683621,40.0,0.017543859649122806,0.1759530791788857,-0.3489736070381232,0.961062782876626,3.0,1.3512162480706535,0.8666666666666667,0.6222222222222222,0.024543692606171875,0.30706754294097366
c_10452,alibaba,344,0.34011627906976744,0.5092356200343179,1.497239771724832,1.0797511480634217,0.318434423869556,0.06484939582738296,0.565005438301874,0.11742426283145202,-0.2747499741978634,12.627738110142435,10.0,0.3777900690052623,0.7693449691779798,0.04664723032069971,37.0,0.053333333333333344,10.0,0.06285565906362972,9.0,0.016129032258064516,0.24709302325581395,-0.25872093023255816,0.8099659406154505,2.0,0.8115618578704559,0.5111111111111111,0.8666666666666667,0.12271846303085937,0.627107809248735
c_10457,alibaba,338,21.532544378698226,7.002565466451268,0.3252084539242276,1.316457930094505,0.3231107475493148,0.2076487308365857,0.5409007216938685,0.4659176043861555,0.6370296836500318,39.702007301301876,99.0,0.947388382595865,0.0008173197099464384,0.19881305637982197,128.0,0.04000000000000001,0.0,0.5685158381967087,40.0,0.017241379310344827,0.16568047337278102,-0.4053254437869822,0.9716841696549247,3.0,1.31920435647399,0.8,0.5555555555555556,0.024543692606171875,0.24490134411902925
c_10459,alibaba,346,6.684971098265896,7.440449876407106,1.113011524961893,1.2507997442462855,0.5119283028334428,0.10571062023210967,0.4661397008701808,0.23016736506492244,-0.06508608671704419,6.514293675381331,10.0,0.09147929099339513,-0.06188794238215687,0.1826086956521739,10.0,0.07876496534341523,58.0,0.0615517379401269,9.0,0.06666666666666667,-0.6184971098265897,0.2601156069364161,0.8054993696947812,3.0,0.9519174665857513,0.7333333333333333,0.8222222222222222,0.196349540849375,0.6925657558354961
c_10467,alibaba,345,17.055072463768116,6.588957302038186,0.38633417219632465,1.463024397186173,0.2932331322318446,0.26045266738892653,0.45989661400543375,-0.9782595639728551,-1.2510477046226725,25.427073643692797,11.0,0.774251954906948,0.0020236271367945935,0.21220930232558138,120.0,0.12000000000000002,107.0,0.2456779746805334,10.0,0.015873015873015872,-0.6347826086956522,-0.33913043478260874,0.9571255189683906,2.0,1.3390251462028193,0.13333333333333333,0.8666666666666667,0.03681553890925782,0.41314847658347964
c_10483,alibaba,344,0.0,0.0,,,0.04898991136454708,,0.0,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,
c_10518,alibaba,344,11.863372093023257,3.57826874810149,0.3016232416924559,1.3402690348582722,0.26944451250500895,0.3530563646367482,0.580921525281336,1.210171841767148,0.986925233070058,36.01742768316559,120.0,0.7495682987528174,-0.0030411074651495486,0.1836734693877551,126.0,0.0625,0.0,0.5876375209372408,40.0,0.014285714285714285,0.32267441860465107,-0.28197674418604646,0.9661844612188019,2.0,1.3959011497667628,0.8666666666666667,0.8666666666666667,0.024543692606171875,0.28510289416301837
c_10527,alibaba,345,12.47536231884058,4.196631008945961,0.33639351721337285,1.174273288053722,0.342105320937152,0.20398768216547367,0.59667990489295,-0.13690216129562172,-0.4105340630288107,32.99442843020438,28.0,0.9394471436027295,-0.07683290002936458,0.19767441860465115,127.0,0.026666666666666672,7.0,0.18176037150978785,5.0,0.01694915254237288,-0.9507246376811594,-0.3188405797101449,0.9121709413228312,3.0,1.330295894468639,0.8666666666666667,0.8666666666666667,0.03681553890925782,0.4588406020331536
c_10587,alibaba,342,1.1783625730994152,0.3828176662809215,0.3248725604666877,1.138412841613725,0.36920405767043407,0.1141828656063223,0.4854380258690166,-0.20439998191598147,-0.33481937336237266,2.8632313861336005,13.0,0.11213941756866748,0.0,0.08211143695014662,13.0,0.13245678110542974,38.0,0.2510680385870175,8.0,0.1111111111111111,0.2807017543859649,-0.011695906432748537,0.6771403067684861,2.0,0.72906558389486,0.3333333333333333,0.13333333333333333,0.3190680038802344,0.8459789216350647
c_10588,alibaba,343,31.574344023323615,9.496332609197358,0.30076104200874365,1.4430513475724642,0.41742011960623265,0.3227285647927698,0.5215288894185127,0.20248309828230282,0.786066671401312,35.281350509311615,107.0,1.1596025864107322,-0.023255394502108537,0.23976608187134502,116.0,0.046296296296296294,0.0,0.28947141369470886,40.0,0.01818181818181818,0.1282798833819243,-0.2973760932944607,0.9649650941503354,3.0,1.3145677357348322,0.8666666666666667,0.8444444444444444,0.03681553890925782,0.29832277181787986
c_1060,alibaba,345,4.527536231884058,9.373411116495008,2.0703116742578604,1.5517781115417508,0.3665414152898057,0.04183719849422817,0.3143404706808161,0.16751459653328538,-0.10413695425041569,7.938001383261734,15.0,0.1251515403078909,0.26352413363196114,0.13372093023255813,15.0,0.02317554240631164,99.0,0.07420711210618655,11.0,0.3076923076923077,-0.3797101449275362,-0.18840579710144922,0.923074168692325,3.0,1.3923912407454164,0.4888888888888889,0.8222222222222222,0.13499030933394532,0.47907121191571955
c_10603,alibaba,340,24.461764705882352,7.775622339605112,0.31786841354643963,1.4299205455896091,0.2968020330401542,0.3040057928634896,0.5788087861752095,0.6598408818513324,0.48005595926333355,45.06914707231316,115.0,0.9917275505315923,-0.0028549085227546995,0.23303834808259588,159.0,0.0625,0.0,0.7216105143017614,40.0,0.013513513513513514,0.3970588235294117,-0.31470588235294117,0.9749570344593256,3.0,1.327079869833127,0.8666666666666667,0.13333333333333333,0.024543692606171875,0.22461674078646485
c_10605,alibaba,344,13.892441860465116,6.383804988432896,0.4595164084580281,1.2001550170880249,0.4164142465986502,0.22735940916041983,0.5975222172867949,0.31401931247194215,0.055928722030189504,4.977796089953353,11.0,0.47404964523241677,-0.19748941674381434,0.18658892128279883,46.0,0.015046296296296297,80.0,0.10181035464150219,10.0,0.07142857142857142,-0.5290697674418605,-0.35465116279069764,0.7784691960768795,3.0,1.5026845185571007,0.8,0.8222222222222222,0.20862138715246095,0.7281820009964186
c_10619,alibaba,340,22.594117647058823,6.218092254082181,0.27520845696276247,1.337531441588993,0.272068530286808,0.2748755384045624,0.4542276885817225,-0.015113821569931907,0.1695581857376749,43.08738626505336,112.0,1.0523761257005935,0.015489209137904966,0.2182890855457227,149.0,0.0625,0.0,0.44787409607951156,40.0,0.013888888888888888,0.33529411764705874,-0.3764705882352941,0.9677895292843075,3.0,1.306272848974146,0.8666666666666667,0.8666666666666667,0.024543692606171875,0.2952255386857328
c_10620,alibaba,345,4.721739130434782,1.0731059573570478,0.22726921748814088,1.2303329144844124,0.5864662644636892,0.25020006683392637,0.5153635352690753,-0.4854902113532904,-0.6715947923720518,4.131237573089426,14.0,0.3765646813019482,-0.18971766899292575,0.1511627906976744,28.0,0.012820512820512822,37.0,0.1761657578101709,12.0,0.07692307692307693,-0.38550724637681155,0.09855072463768111,0.7892550967426455,2.0,1.4398833806698896,0.4888888888888889,0.13333333333333333,0.22089323345554687,0.7293751857220407
c_10632,alibaba,337,21.78635014836795,7.5517241552614145,0.34662640156947655,1.4570102539470697,0.19932592952360495,0.2043502874999239,0.528108813827888,0.02824952604620845,0.21336239255455536,42.29838621041119,106.0,1.054119521662293,-0.004066061231413792,0.19345238095238096,129.0,0.04000000000000001,0.0,0.7138085658906995,40.0,0.014925373134328358,0.228486646884273,-0.3620178041543026,0.9802969228962893,4.0,1.364051316856829,0.8666666666666667,0.8666666666666667,0.024543692606171875,0.21072614974575574
c_10654,alibaba,343,17.440233236151602,6.146065792597896,0.3524073164261248,1.3045902444095314,0.36831187024079354,0.2429355854461582,0.5750330042578868,-0.266485998622359,-0.05527713480133145,56.478963673760624,11.0,0.8250338485013026,-0.08414005240047329,0.19005847953216373,83.0,0.1111111111111111,17.0,0.24876963173757505,10.0,0.010416666666666666,0.5918367346938775,-0.39650145772594747,0.9311417360019344,3.0,1.3818709491378856,0.4444444444444444,0.8444444444444444,0.024543692606171875,0.41657492189928913
c_10663,alibaba,343,11.11661807580175,4.057651332382252,0.36500771230189155,1.415773330401344,0.2946494961926348,0.37718233961510006,0.5315874089767978,0.46347857700516837,0.6849582004130563,28.7906462483213,95.0,0.8829496532365518,-0.001045824800763032,0.20175438596491227,61.0,0.03401360544217687,0.0,0.6841983013406352,40.0,0.02127659574468085,-0.793002915451895,-0.32361516034985427,0.9711934047783686,3.0,1.3179662669857102,0.8222222222222222,0.8444444444444444,0.03681553890925782,0.259077542941829
c_10672,alibaba,336,8.226190476190476,3.459291113991112,0.4205216404851714,1.084728964417111,0.6494055148578802,0.28633563357864933,0.5648337725571714,-0.5559873170697345,-0.7436072646099539,2.9299608015404575,12.0,0.25714509892318427,0.010050326930469715,0.1880597014925373,12.0,0.013468013468013467,26.0,0.17246374410907891,9.0,0.1,0.24702380952380953,-0.07440476190476186,0.7074462308570912,3.0,1.5216571072798664,0.2222222222222222,0.8666666666666667,0.29452431127406253,0.8213040528714808
c_10677,alibaba,344,3.0261627906976742,1.1112068325302809,0.3671999523443003,1.163086924879797,0.5143940693277443,0.2764928115628588,0.6239404525013068,-0.47281698349591467,-0.6974703568696642,4.706322816129167,12.0,0.4136069575153424,-0.06346670352841433,0.1661807580174927,19.0,0.07988980716253444,16.0,0.16858178634784762,11.0,0.034482758620689655,0.09011627906976738,0.2267441860465116,0.7716781050409609,2.0,1.610914221779741,0.17777777777777778,0.8666666666666667,0.24543692606171874,0.721382624779932
c_10684,alibaba,345,12.028985507246377,6.6366811473780984,0.5517240953844443,1.4936224060542171,0.2687970378791909,0.19923803046065536,0.5235226747577983,0.447016435486281,0.6426133831112537,26.343448097652704,63.0,0.9270132396749388,-0.0031783575551052705,0.17151162790697674,63.0,0.05555555555555555,0.0,0.6061858542721862,40.0,0.0196078431372549,-0.02898550724637683,-0.4144927536231884,0.9679165115064085,3.0,1.2735536223611315,0.8666666666666667,0.8666666666666667,0.03681553890925782,0.2802666809534949
