container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_12035,alibaba,h010,10,chronos2,0.6829076664305949,20,0.6789423984891407,y_pred_mean,foundation_npz
c_12074,alibaba,h010,10,chronos2,0.14091486595944813,20,-0.0033444816053511683,y_pred_mean,foundation_npz
c_12078,alibaba,h010,10,chronos2,-68.83787478381441,20,-67.2442748091603,y_pred_mean,foundation_npz
c_12084,alibaba,h010,10,chronos2,0.9195828001123666,20,0.8351957051001935,y_pred_mean,foundation_npz
c_12111,alibaba,h010,10,chronos2,0.1174027140106636,20,0.4312796208530806,y_pred_mean,foundation_npz
c_1214,alibaba,h010,10,chronos2,0.84495794101902,20,0.8211361632447411,y_pred_mean,foundation_npz
c_12141,alibaba,h010,10,chronos2,0.19121831441097115,20,-0.15107913669064765,y_pred_mean,foundation_npz
c_12176,alibaba,h010,10,chronos2,-0.394030638415404,20,-0.21212121212121215,y_pred_mean,foundation_npz
c_12183,alibaba,h010,10,chronos2,0.47054140127388533,20,0.49044585987261147,y_pred_mean,foundation_npz
c_12209,alibaba,h010,10,chronos2,0.505052887991573,20,0.4943820224719101,y_pred_mean,foundation_npz
c_12212,alibaba,h010,10,chronos2,-0.6603598081552218,20,-0.9087927203470534,y_pred_mean,foundation_npz
c_12223,alibaba,h010,10,chronos2,0.9747555220246692,20,0.967211834966236,y_pred_mean,foundation_npz
c_12238,alibaba,h010,10,chronos2,0.8211233956473214,20,0.7991071428571429,y_pred_mean,foundation_npz
c_12251,alibaba,h010,10,chronos2,0.03298770680147067,20,-0.02941176470588225,y_pred_mean,foundation_npz
c_12254,alibaba,h010,10,chronos2,0.8655966009639406,20,0.8367754830113258,y_pred_mean,foundation_npz
c_12260,alibaba,h010,10,chronos2,0.06349325829469721,20,0.0089829035062301,y_pred_mean,foundation_npz
c_12264,alibaba,h010,10,chronos2,0.6589759442446044,20,0.1390887290167866,y_pred_mean,foundation_npz
c_12272,alibaba,h010,10,chronos2,0.9522728417332064,20,0.95604717603106,y_pred_mean,foundation_npz
c_12281,alibaba,h010,10,chronos2,0.5588001778455285,20,0.2714196372732959,y_pred_mean,foundation_npz
c_12282,alibaba,h010,10,chronos2,0.17730601410887548,20,0.17808219178082185,y_pred_mean,foundation_npz
c_12293,alibaba,h010,10,chronos2,-1.003884787087912,20,-0.9780219780219781,y_pred_mean,foundation_npz
c_12362,alibaba,h010,10,chronos2,0.7435694682341949,20,0.7555278729367798,y_pred_mean,foundation_npz
c_12375,alibaba,h010,10,chronos2,0.9703987764537745,20,0.9757704247747406,y_pred_mean,foundation_npz
c_12425,alibaba,h010,10,chronos2,-0.17288138120229002,20,-0.10687022900763354,y_pred_mean,foundation_npz
c_12436,alibaba,h010,10,chronos2,0.9298073220146005,20,0.9276672694394213,y_pred_mean,foundation_npz
c_12448,alibaba,h010,10,chronos2,0.7912802909171036,20,0.8228168504791177,y_pred_mean,foundation_npz
c_1245,alibaba,h010,10,chronos2,0.8372722625023239,20,0.8587097973601041,y_pred_mean,foundation_npz
c_12451,alibaba,h010,10,chronos2,-0.5230103437271383,20,-0.5277777777777777,y_pred_mean,foundation_npz
c_12462,alibaba,h010,10,chronos2,0.9513946649239544,20,0.9532026908452764,y_pred_mean,foundation_npz
c_12471,alibaba,h010,10,chronos2,-0.23998099613042223,20,-0.04166666666666652,y_pred_mean,foundation_npz
c_12481,alibaba,h010,10,chronos2,-0.16276562500000002,20,-0.3680000000000001,y_pred_mean,foundation_npz
c_12499,alibaba,h010,10,chronos2,0.17413544161149463,20,0.12100295816312168,y_pred_mean,foundation_npz
c_12514,alibaba,h010,10,chronos2,0.9170043792915106,20,0.8907615480649188,y_pred_mean,foundation_npz
c_12526,alibaba,h010,10,chronos2,0.8382406319137168,20,0.7566371681415929,y_pred_mean,foundation_npz
c_12536,alibaba,h010,10,chronos2,-0.013747505519701164,20,-0.0869565217391306,y_pred_mean,foundation_npz
c_12545,alibaba,h010,10,chronos2,0.8046785242417279,20,0.8069852941176471,y_pred_mean,foundation_npz
c_1255,alibaba,h010,10,chronos2,0.9018932276895444,20,0.9196445452826622,y_pred_mean,foundation_npz
c_1256,alibaba,h010,10,chronos2,-0.14599960442289572,20,0.5604395604395604,y_pred_mean,foundation_npz
c_12562,alibaba,h010,10,chronos2,0.6642429517663043,20,0.6521739130434783,y_pred_mean,foundation_npz
c_12596,alibaba,h010,10,chronos2,-0.08803012233567387,20,-0.09190626558085424,y_pred_mean,foundation_npz
c_12604,alibaba,h010,10,chronos2,0.8860090823390365,20,0.8806843764070239,y_pred_mean,foundation_npz
