container_id,dataset,horizon,horizon_min,model,r2,n_points,naive_r2,pred_key,source
c_2434,alibaba,h060,60,chronos2,-1.2438754579699678,20,-1.2312812838639768,y_pred_mean,foundation_npz
c_24345,alibaba,h060,60,chronos2,0.7118144401050435,20,0.6889098377213656,y_pred_mean,foundation_npz
c_24391,alibaba,h060,60,chronos2,0.7379751206516242,20,0.7046757333932787,y_pred_mean,foundation_npz
c_24398,alibaba,h060,60,chronos2,-0.8463546101555404,20,-0.7856494096276112,y_pred_mean,foundation_npz
c_24441,alibaba,h060,60,chronos2,-1.147875389282646,20,-1.1305841924398625,y_pred_mean,foundation_npz
c_24442,alibaba,h060,60,chronos2,-0.6993219080105633,20,-0.8309859154929575,y_pred_mean,foundation_npz
c_24453,alibaba,h060,60,chronos2,-0.5119540127840909,20,-0.3090909090909091,y_pred_mean,foundation_npz
c_24459,alibaba,h060,60,chronos2,0.6634750103586757,20,0.8359610726275977,y_pred_mean,foundation_npz
c_24464,alibaba,h060,60,chronos2,-0.03491998487903225,20,-1.2311827956989245,y_pred_mean,foundation_npz
c_24465,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_24547,alibaba,h060,60,chronos2,-0.0026558776806988593,20,-0.9579030976965845,y_pred_mean,foundation_npz
c_24550,alibaba,h060,60,chronos2,0.2565643173149075,20,0.19209604802401203,y_pred_mean,foundation_npz
c_24561,alibaba,h060,60,chronos2,-1.142956051535693,20,-1.183115338882283,y_pred_mean,foundation_npz
c_2459,alibaba,h060,60,chronos2,-0.48361490059221657,20,-0.8274111675126903,y_pred_mean,foundation_npz
c_24593,alibaba,h060,60,chronos2,0.07806170428240744,20,0.2222222222222222,y_pred_mean,foundation_npz
c_24596,alibaba,h060,60,chronos2,-0.3576211734693877,20,-1.7551020408163263,y_pred_mean,foundation_npz
c_24609,alibaba,h060,60,chronos2,0.6224283539088427,20,0.6833517699115044,y_pred_mean,foundation_npz
c_24635,alibaba,h060,60,chronos2,0.023370815155538738,20,-2.368740515933232,y_pred_mean,foundation_npz
c_24648,alibaba,h060,60,chronos2,0.013331425736667346,20,-0.01577090682714255,y_pred_mean,foundation_npz
c_24661,alibaba,h060,60,chronos2,-0.31077775559105425,20,-0.8104366347177847,y_pred_mean,foundation_npz
c_24701,alibaba,h060,60,chronos2,0.6133910784853589,20,0.6268463332469552,y_pred_mean,foundation_npz
c_24716,alibaba,h060,60,chronos2,0.2572051065226171,20,0.35379644588045234,y_pred_mean,foundation_npz
c_24723,alibaba,h060,60,chronos2,-0.1751968503937007,20,-0.5118110236220472,y_pred_mean,foundation_npz
c_24745,alibaba,h060,60,chronos2,-0.7082784262048192,20,-1.9216867469879517,y_pred_mean,foundation_npz
c_24770,alibaba,h060,60,chronos2,0.5818434351723645,20,0.40412528647822765,y_pred_mean,foundation_npz
c_24812,alibaba,h060,60,chronos2,0.7161631285578748,20,0.605313092979127,y_pred_mean,foundation_npz
c_24819,alibaba,h060,60,chronos2,0.75763487191965,20,0.6620645368437952,y_pred_mean,foundation_npz
c_24834,alibaba,h060,60,chronos2,-0.18266071117688032,20,-1.0473537604456826,y_pred_mean,foundation_npz
c_24842,alibaba,h060,60,chronos2,-0.31039706143465895,20,-1.0454545454545454,y_pred_mean,foundation_npz
c_24849,alibaba,h060,60,chronos2,0.761205216175002,20,0.7388257776834058,y_pred_mean,foundation_npz
c_24853,alibaba,h060,60,chronos2,-1.0065139938186816,20,-0.9780219780219781,y_pred_mean,foundation_npz
c_24855,alibaba,h060,60,chronos2,-1.86806640625,20,-6.466666666666667,y_pred_mean,foundation_npz
c_24856,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_24858,alibaba,h060,60,chronos2,-0.17905995343422587,20,-0.6996507566938299,y_pred_mean,foundation_npz
c_2486,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_24864,alibaba,h060,60,chronos2,0.22343749999999996,20,-0.23636363636363633,y_pred_mean,foundation_npz
c_24871,alibaba,h060,60,chronos2,0.6929900649922145,20,0.7549251912531312,y_pred_mean,foundation_npz
c_24887,alibaba,h060,60,chronos2,0.4821085972068584,20,0.4631005056890012,y_pred_mean,foundation_npz
c_24897,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_24931,alibaba,h060,60,chronos2,-0.3372959234775641,20,-0.7948717948717949,y_pred_mean,foundation_npz
c_24943,alibaba,h060,60,chronos2,-0.38895670572916674,20,-0.6666666666666667,y_pred_mean,foundation_npz
c_24958,alibaba,h060,60,chronos2,-0.36978625259875253,20,-1.557172557172557,y_pred_mean,foundation_npz
c_24964,alibaba,h060,60,chronos2,-0.3908669253798269,20,-0.38754073761459273,y_pred_mean,foundation_npz
c_2497,alibaba,h060,60,chronos2,0.8211436747510998,20,0.7707802732113915,y_pred_mean,foundation_npz
c_24987,alibaba,h060,60,chronos2,0.5973676992999687,20,0.4713196113258803,y_pred_mean,foundation_npz
c_25003,alibaba,h060,60,chronos2,,20,,y_pred_mean,foundation_npz
c_25030,alibaba,h060,60,chronos2,0.5276160024773029,20,0.2781222320637733,y_pred_mean,foundation_npz
c_25033,alibaba,h060,60,chronos2,-0.04078584558823528,20,0.19999999999999996,y_pred_mean,foundation_npz
